ARP_Req_Count,ARP_Rep_Count,ARP_Ratio,ARP_Rate,ARP_Avg_IAT,Max_MAC_Freq,Unique_IPs,Label
245,2,0.00816326530612245,247.0,0.004001922723723621,247,248,1
7,14,2.0,21.0,0.044347596168518064,14,3,1
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04034204068391219,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
114,2,0.017543859649122806,116.0,0.008609251354051673,116,117,1
155,2,0.012903225806451613,157.0,0.006153563658396403,157,158,1
0,2,2.0,2.0,0.0,2,2,1
1,3,3.0,4.0,0.2042076587677002,3,3,1
0,0,0.0,0.0,0.0,0,0,0
207,2,0.00966183574879227,209.0,0.004774499398011427,209,210,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,2,2.0,2.0,0.0,2,2,1
138,2,0.014492753623188406,140.0,0.006906301855183334,140,141,1
0,0,0.0,0.0,0.0,0,0,0
155,3,0.01935483870967742,158.0,0.006314777264929122,156,157,1
7,13,1.8571428571428572,20.0,0.04703337267825478,13,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.3098086516062419,3,3,1
49,2,0.04081632653061224,51.0,0.011004638671875,51,52,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
96,2,0.020833333333333332,98.0,0.009937999174766933,98,99,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
37,2,0.05405405405405406,39.0,0.010784531894483064,39,40,1
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
7,15,2.142857142857143,22.0,0.04381418228149414,15,3,1
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.040436174558556595,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.015523274739583334,3,3,1
0,0,0.0,0.0,0.0,0,0,0
194,2,0.010309278350515464,196.0,0.005087610391470102,196,197,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
53,2,0.03773584905660377,55.0,0.011043111483256022,55,56,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04322730302810669,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
149,2,0.013422818791946308,151.0,0.006582754453023275,151,152,1
235,2,0.00851063829787234,237.0,0.004122287540112512,237,238,1
7,14,2.0,21.0,0.049840342998504636,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04650067147754487,15,3,1
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.04293999888680198,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.04201663624156605,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
2,4,2.0,6.0,0.028005027770996095,4,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
159,2,0.012578616352201259,161.0,0.006197087466716766,161,162,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04379949569702148,14,3,1
0,0,0.0,0.0,0.0,0,0,0
119,2,0.01680672268907563,121.0,0.008243026336034139,121,122,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
187,2,0.0106951871657754,189.0,0.005238819629588025,189,190,1
12,2,0.16666666666666666,14.0,0.010110304905818058,14,15,1
1,3,3.0,4.0,0.2841116587320964,3,3,1
0,2,2.0,2.0,6.890296936035156e-05,2,2,1
139,2,0.014388489208633094,141.0,0.007084378174373082,141,142,1
0,2,2.0,2.0,0.0,2,2,1
225,2,0.008888888888888889,227.0,0.004284610790488994,227,228,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,13,1.8571428571428572,20.0,0.0444513622083162,13,3,1
0,0,0.0,0.0,0.0,0,0,0
168,2,0.011904761904761904,170.0,0.005872946519118089,170,171,1
0,2,2.0,2.0,0.0,2,2,1
95,2,0.021052631578947368,97.0,0.010005218287309011,97,98,1
72,2,0.027777777777777776,74.0,0.010961261514115007,74,75,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.044563611348470054,15,3,1
10,2,0.2,12.0,0.042275645516135475,12,13,1
27,2,0.07407407407407407,29.0,0.018258861133030484,29,30,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.045376908779144284,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
212,2,0.009433962264150943,214.0,0.004591520963140497,214,215,1
8,15,1.875,23.0,0.04131100394509055,15,3,1
0,0,0.0,0.0,0.0,0,0,0
244,2,0.00819672131147541,246.0,0.003932999591438138,246,247,1
0,0,0.0,0.0,0.0,0,0,0
170,2,0.011764705882352941,172.0,0.005788684588426735,172,173,1
0,0,0.0,0.0,0.0,0,0,0
6,13,2.1666666666666665,19.0,0.04799122280544705,13,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
7,13,1.8571428571428572,20.0,0.04315395104257684,13,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04139187024987262,16,3,1
140,2,0.014285714285714285,142.0,0.006808042526245117,142,143,1
234,3,0.01282051282051282,237.0,0.004212788606094101,236,236,1
121,2,0.01652892561983471,123.0,0.008131941810983126,123,124,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
190,2,0.010526315789473684,192.0,0.00521501071790126,192,193,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
245,2,0.00816326530612245,247.0,0.003985207255293683,247,248,1
0,0,0.0,0.0,0.0,0,0,0
20,2,0.1,22.0,0.02161209923880441,22,23,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
53,3,0.05660377358490566,56.0,0.010398470271717418,55,56,1
8,15,1.875,23.0,0.040559454397721725,15,3,1
7,15,2.142857142857143,22.0,0.04631814502534412,15,3,1
6,13,2.1666666666666665,19.0,0.04693877696990967,13,3,1
7,13,1.8571428571428572,20.0,0.04568078643397281,13,3,1
7,13,1.8571428571428572,20.0,0.04780257375616776,13,3,1
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.042002992196516556,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
239,2,0.008368200836820083,241.0,0.004026149710019429,241,242,1
49,3,0.061224489795918366,52.0,0.013814313738953834,51,52,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.043791699409484866,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
50,2,0.04,52.0,0.0108337028353822,52,53,1
8,16,2.0,24.0,0.04125752656356148,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
98,2,0.02040816326530612,100.0,0.01002368541678997,100,101,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04087108114491338,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.04123587193696395,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.042632954461233954,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
41,3,0.07317073170731707,44.0,0.01686597424884175,43,44,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.041177044744076935,16,3,1
0,0,0.0,0.0,0.0,0,0,0
226,2,0.008849557522123894,228.0,0.004320352613138207,228,229,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.0441786527633667,14,3,1
7,14,2.0,21.0,0.0475877046585083,14,3,1
80,2,0.025,82.0,0.010663653597419645,82,83,1
116,2,0.017241379310344827,118.0,0.008239375220404731,118,119,1
7,15,2.142857142857143,22.0,0.04475338118416922,15,3,1
0,0,0.0,0.0,0.0,0,0,0
182,3,0.016483516483516484,185.0,0.005419059940006422,184,184,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04856240749359131,14,3,1
7,14,2.0,21.0,0.04321110248565674,14,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04572557267688569,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
139,3,0.02158273381294964,142.0,0.00704046682263097,141,141,1
0,0,0.0,0.0,0.0,0,0,0
212,2,0.009433962264150943,214.0,0.0046055910173156455,214,215,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.048204553127288816,14,3,1
1,3,3.0,4.0,0.18557270367940268,3,3,1
88,2,0.022727272727272728,90.0,0.010909594846575449,90,91,1
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.030281702677408855,3,3,1
21,2,0.09523809523809523,23.0,0.042612639340487396,23,24,1
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.16689729690551758,3,3,1
8,15,1.875,23.0,0.04218999906019731,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04441576912289574,15,3,1
201,2,0.009950248756218905,203.0,0.004890950599519333,203,204,1
244,2,0.00819672131147541,246.0,0.003937718333030233,246,247,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.04383114251223477,15,3,1
53,2,0.03773584905660377,55.0,0.011660465487727412,55,56,1
132,4,0.030303030303030304,136.0,0.007140348575733326,134,133,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
99,2,0.020202020202020204,101.0,0.009933209419250489,101,102,1
0,0,0.0,0.0,0.0,0,0,0
179,2,0.0111731843575419,181.0,0.005535328388214111,181,182,1
1,3,3.0,4.0,0.059804042180379234,3,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,14,1.75,22.0,0.03654833067031134,14,3,1
7,14,2.0,21.0,0.044213604927062986,14,3,1
0,2,2.0,2.0,6.008148193359375e-05,2,2,1
0,2,2.0,2.0,0.0,2,2,1
0,2,2.0,2.0,0.0,2,2,1
7,14,2.0,21.0,0.042016804218292236,14,3,1
7,14,2.0,21.0,0.04434903860092163,14,3,1
7,15,2.142857142857143,22.0,0.045543182463873,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.043101809241554954,15,3,1
0,0,0.0,0.0,0.0,0,0,0
168,4,0.023809523809523808,172.0,0.005617222590753209,169,169,1
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.0440125238327753,15,3,1
0,0,0.0,0.0,0.0,0,0,0
1,3,3.0,4.0,0.03645094235738119,3,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
166,2,0.012048192771084338,168.0,0.005938395768582464,168,169,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
239,2,0.008368200836820083,241.0,0.004138271013895671,241,242,1
0,0,0.0,0.0,0.0,0,0,0
225,2,0.008888888888888889,227.0,0.004305442877575359,227,228,1
7,14,2.0,21.0,0.044793546199798584,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
250,2,0.008,252.0,0.0039677686425319235,252,253,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
114,2,0.017543859649122806,116.0,0.00862748726554539,116,117,1
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.04327082633972168,15,3,1
1,3,3.0,4.0,0.1702889601389567,3,3,1
8,15,1.875,23.0,0.041823961518027565,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04201830625534057,14,3,1
6,13,2.1666666666666665,19.0,0.0518213775422838,13,3,1
0,0,0.0,0.0,0.0,0,0,0
81,2,0.024691358024691357,83.0,0.010579559861159906,83,84,1
7,14,2.0,21.0,0.0431754469871521,14,3,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04438945055007935,14,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
67,2,0.029850746268656716,69.0,0.010362218408023609,69,70,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
149,2,0.013422818791946308,151.0,0.006423699061075846,151,152,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
228,2,0.008771929824561403,230.0,0.0042960612534435555,230,231,1
8,16,2.0,24.0,0.04241138955821162,16,3,1
1,0,0.0,1.0,0.0,1,2,0
6,13,2.1666666666666665,19.0,0.04549949698978,13,3,1
0,0,0.0,0.0,0.0,0,0,0
132,2,0.015151515151515152,134.0,0.0074725635069653506,134,135,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04500669240951538,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04319463968276978,14,3,1
7,14,2.0,21.0,0.04443100690841675,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.047815799713134766,14,3,1
187,2,0.0106951871657754,189.0,0.005272511472093298,189,190,1
12,2,0.16666666666666666,14.0,0.06210191433246319,14,15,1
0,2,2.0,2.0,0.0,2,2,1
0,2,2.0,2.0,0.0,2,2,1
7,15,2.142857142857143,22.0,0.044589474087669737,15,3,1
101,2,0.019801980198019802,103.0,0.009662773094925225,103,104,1
130,2,0.015384615384615385,132.0,0.007330938149954527,132,133,1
0,0,0.0,0.0,0.0,0,0,0
18,2,0.1111111111111111,20.0,0.010116690083553917,20,21,1
0,0,0.0,0.0,0.0,0,0,0
16,2,0.125,18.0,0.0513001049266142,18,19,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
123,2,0.016260162601626018,125.0,0.008035459826069494,125,126,1
190,2,0.010526315789473684,192.0,0.005175571791164538,192,193,1
22,2,0.09090909090909091,24.0,0.031781300254490066,24,25,1
244,2,0.00819672131147541,246.0,0.004037742225491271,246,247,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04458575248718262,14,3,1
246,2,0.008130081300813009,248.0,0.0040123279278094955,248,249,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
246,3,0.012195121951219513,249.0,0.0039086370698867305,248,248,1
94,2,0.02127659574468085,96.0,0.010446252320942127,96,97,1
0,0,0.0,0.0,0.0,0,0,0
215,2,0.009302325581395349,217.0,0.004474267915443138,217,218,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
154,2,0.012987012987012988,156.0,0.00637256714605516,156,157,1
0,2,2.0,2.0,0.0,2,2,1
224,2,0.008928571428571428,226.0,0.004274568557739258,226,227,1
0,0,0.0,0.0,0.0,0,0,0
96,2,0.020833333333333332,98.0,0.010151300233663972,98,99,1
7,14,2.0,21.0,0.04362319707870484,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
131,2,0.015267175572519083,133.0,0.007528832464507132,133,134,1
0,0,0.0,0.0,0.0,0,0,0
230,2,0.008695652173913044,232.0,0.004293913449043835,232,233,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
6,13,2.1666666666666665,19.0,0.04923660225338406,13,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
1,1,1.0,2.0,2.5987625122070312e-05,1,2,0
91,2,0.02197802197802198,93.0,0.010634054308352263,93,94,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,15,1.875,23.0,0.04075231335379861,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
120,2,0.016666666666666666,122.0,0.007932753602335276,122,123,1
0,0,0.0,0.0,0.0,0,0,0
160,2,0.0125,162.0,0.006132210263554354,162,163,1
7,13,1.8571428571428572,20.0,0.04612299015647486,13,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04532833326430548,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04340384006500244,14,3,1
7,15,2.142857142857143,22.0,0.0454319091070266,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
4,2,0.5,6.0,0.005611991882324219,6,7,1
199,2,0.010050251256281407,201.0,0.0048021948337554935,201,202,1
0,0,0.0,0.0,0.0,0,0,0
56,2,0.03571428571428571,58.0,0.010112419463040536,58,59,1
0,0,0.0,0.0,0.0,0,0,0
94,3,0.031914893617021274,97.0,0.010334270695845285,95,97,1
7,13,1.8571428571428572,20.0,0.04600621524610018,13,3,1
1,1,1.0,2.0,0.00029397010803222656,1,2,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.043399250507354735,14,3,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
148,2,0.013513513513513514,150.0,0.006650382240346614,150,151,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04318549633026123,14,3,1
4,2,0.5,6.0,0.02319302558898926,6,7,1
0,0,0.0,0.0,0.0,0,0,0
141,2,0.014184397163120567,143.0,0.0067619991974091865,143,144,1
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
59,2,0.03389830508474576,61.0,0.012164382139841716,61,62,1
0,0,0.0,0.0,0.0,0,0,0
177,2,0.011299435028248588,179.0,0.005568348959590612,179,180,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
177,2,0.011299435028248588,179.0,0.005403078004215541,179,180,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
91,3,0.03296703296703297,94.0,0.010701935778382004,93,94,1
8,16,2.0,24.0,0.042437688164089035,16,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
162,2,0.012345679012345678,164.0,0.006080356843632423,164,165,1
8,14,1.75,22.0,0.04119380315144857,14,3,1
18,2,0.1111111111111111,20.0,0.030075838691309878,20,21,1
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.042864901678902764,15,3,1
58,2,0.034482758620689655,60.0,0.010309405246023404,60,61,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
8,16,2.0,24.0,0.038796518159949264,16,3,1
35,3,0.08571428571428572,38.0,0.013567273681228226,37,38,1
7,13,1.8571428571428572,20.0,0.045702997006868064,13,3,1
8,16,2.0,24.0,0.04237703655077064,16,3,1
7,14,2.0,21.0,0.04395550489425659,14,3,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04456285238265991,14,3,1
54,2,0.037037037037037035,56.0,0.015880654074928977,56,57,1
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
7,14,2.0,21.0,0.04458359479904175,14,3,1
0,0,0.0,0.0,0.0,0,0,0
202,2,0.009900990099009901,204.0,0.004887280205787697,204,205,1
0,0,0.0,0.0,0.0,0,0,0
176,2,0.011363636363636364,178.0,0.0054274063325871185,178,179,1
0,0,0.0,0.0,0.0,0,0,0
140,2,0.014285714285714285,142.0,0.007047999835183435,142,143,1
7,14,2.0,21.0,0.0449939489364624,14,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
7,15,2.142857142857143,22.0,0.045036327271234425,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.04364666484651111,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,13,1.8571428571428572,20.0,0.04506063461303711,13,3,1
0,0,0.0,0.0,0.0,0,0,0
20,2,0.1,22.0,0.021173715591430664,22,23,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
7,15,2.142857142857143,22.0,0.045065051033383326,15,3,1
0,0,0.0,0.0,0.0,0,0,0
0,2,2.0,2.0,0.0,2,2,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
169,3,0.01775147928994083,172.0,0.00583321588081226,171,171,1
0,0,0.0,0.0,0.0,0,0,0
151,2,0.013245033112582781,153.0,0.00632818435367785,153,154,1
160,3,0.01875,163.0,0.006095591886543933,162,162,1
0,0,0.0,0.0,0.0,0,0,0
0,0,0.0,0.0,0.0,0,0,0
5,2,0.4,7.0,0.055904507637023926,7,8,1
1,1,1.0,2.0,1.811981201171875e-05,1,2,0
7,14,2.0,21.0,0.046001994609832765,14,3,1
